region,model,horizon,date,y_pred
Central,RNN,0.5,2027-10-31,10468.8211230335
Central,RNN,0.5,2027-11-30,9364.689524279605
Central,RNN,0.5,2027-12-31,9354.49397466367
Central,RNN,0.5,2028-01-31,9407.877225209688
Central,RNN,0.5,2028-02-29,9340.294476233405
Central,RNN,0.5,2028-03-31,9373.735681310116
Central,RNN,0.5,2028-04-30,9413.428522238406
Central,RNN,0.5,2028-05-31,9407.066489184603
Central,RNN,0.5,2028-06-30,9394.00271511473
Central,RNN,0.5,2028-07-31,9394.125098298908
Central,RNN,0.5,2028-08-31,9396.929607796133
Central,RNN,0.5,2028-09-30,9397.181628837778
Central,RNN,0.5,2028-10-31,9397.179946594697
Central,RNN,0.5,2028-11-30,9397.390016699497
Central,RNN,0.5,2028-12-31,9397.420191934772
Central,RNN,0.5,2029-01-31,9397.333871836654
